ID,GESCHL,GEBJAHR,BERUFSTAETIG,ARBEITSSTD,ARZTBES,RAUCH,GRO,GEW,SCHULABSCHLUSS,SCHULABSCHLUSS_V,SCHULABSCHLUSS_M,HOE_ABSCHLUSS,HOE_ABSCHLUSS_V,HOE_ABSCHLUSS_M,NETTO,ZUFR
2052,MAENNLICH,1949,NICHT ERWERBSTAETIG,,2,NEIN,172,72,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,,KEIN ABSCHLUSS,1000,6
2372,WEIBLICH,1967,NICHT ERWERBSTAETIG,,0,NEIN,167,79,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",MITTLERE REIFE,LEHRE,KEIN ABSCHLUSS,"MEISTER, TECHNIKER",1000,6
3250,MAENNLICH,1943,NICHT ERWERBSTAETIG,,0,NEIN,178,98,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,5
3241,WEIBLICH,1965,HAUPTBERUFL.GANZTAGS,45,0,NEIN,164,43,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1000,7
2065,MAENNLICH,1934,NICHT ERWERBSTAETIG,,8,NEIN,180,71,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,2200,9
2808,MAENNLICH,1983,HAUPTBERUFL.GANZTAGS,39,1,NEIN,178,77,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",MITTLERE REIFE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,KAUFMAENNISCHE LEHRE,2800,8
1001,WEIBLICH,1961,NICHT ERWERBSTAETIG,,2,NEIN,163,61,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER",ANDERER ABSCHLUSS,KEIN ABSCHLUSS,,9
2480,MAENNLICH,1971,HAUPTBERUFL.GANZTAGS,45,0,JA,180,112,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1950,8
2426,MAENNLICH,1970,HAUPTBERUFL.GANZTAGS,45,1,JA,189,100,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",2400,7
748,MAENNLICH,1970,HAUPTBERUFL.GANZTAGS,40,1,JA,176,90,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,LEHRE,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,1700,8
106,MAENNLICH,1958,HAUPTBERUFL.GANZTAGS,42,0,NEIN,180,74,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1300,8
969,WEIBLICH,1956,NICHT ERWERBSTAETIG,,2,NEIN,166,80,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",2000,
512,MAENNLICH,1949,NICHT ERWERBSTAETIG,,0,NEIN,179,105,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,3000,9
2684,WEIBLICH,1939,NICHT ERWERBSTAETIG,,1,NEIN,167,64,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,550,8
2467,WEIBLICH,1937,NICHT ERWERBSTAETIG,,7,NEIN,152,82,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,980,5
1335,WEIBLICH,1961,HAUPTBERUFL.GANZTAGS,40,0,NEIN,163,78,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,2500,5
1111,MAENNLICH,1964,HAUPTBERUFL.GANZTAGS,70,1,NEIN,178,98,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,4000,9
1015,MAENNLICH,1933,NICHT ERWERBSTAETIG,,6,NEIN,175,68,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER",KEIN ABSCHLUSS,KEIN ABSCHLUSS,,7
484,WEIBLICH,1988,HAUPTBERUFL.GANZTAGS,24,2,NEIN,,,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,LEHRE,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,500,10
957,MAENNLICH,1993,NEBENHER BERUFSTAE.,,0,JA,178,72,HOCHSCHULREIFE,,OHNE ABSCHLUSS,HOCHSCHULABSCHLUSS,,KEIN ABSCHLUSS,720,7
2180,MAENNLICH,1936,NEBENHER BERUFSTAE.,,5,JA,170,108,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",MITTLERE REIFE,LEHRE,KEIN ABSCHLUSS,ANDERER ABSCHLUSS,1500,7
880,WEIBLICH,1933,NICHT ERWERBSTAETIG,,1,NEIN,166,70,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",800,8
2070,WEIBLICH,1950,NICHT ERWERBSTAETIG,,4,NEIN,156,65,MITTLERE REIFE,,,"MEISTER, TECHNIKER",,"MEISTER, TECHNIKER",1600,8
1729,WEIBLICH,1960,NICHT ERWERBSTAETIG,,2,NEIN,175,74,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,843,8
384,WEIBLICH,1960,NEBENHER BERUFSTAE.,,0,NEIN,160,70,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,120,8
1118,WEIBLICH,1946,NICHT ERWERBSTAETIG,,3,NEIN,170,87,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"MEISTER, TECHNIKER",KEIN ABSCHLUSS,100,3
3210,MAENNLICH,1967,HAUPTBERUFL.GANZTAGS,39,0,JA,190,108,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,8
904,MAENNLICH,1995,NICHT ERWERBSTAETIG,,3,JA,173,82,HOCHSCHULREIFE,OHNE ABSCHLUSS,HOCHSCHULREIFE,KEIN ABSCHLUSS,FACHHOCHSCHULABSCHL.,HOCHSCHULABSCHLUSS,1000,9
65,MAENNLICH,1979,HAUPTBERUFL.GANZTAGS,40,0,NEIN,181,78,MITTLERE REIFE,,HOCHSCHULREIFE,LEHRE,,"GEWERBL.,LANDW.LEHRE",1000,9
649,MAENNLICH,1967,HAUPTBERUFL.GANZTAGS,41,1,NEIN,173,72,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,ANDERER ABSCHLUSS,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",1750,7
514,MAENNLICH,1956,HAUPTBERUFL.GANZTAGS,40,0,NEIN,180,115,MITTLERE REIFE,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",LEHRE,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",,8
847,WEIBLICH,1963,HAUPTBERUFL.GANZTAGS,40,1,JA,168,61,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER",KEIN ABSCHLUSS,2250,8
285,MAENNLICH,1961,HAUPTBERUFL.GANZTAGS,65,1,NEIN,178,82,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1350,7
1309,WEIBLICH,1975,HAUPTBERUFL.GANZTAGS,35,5,JA,174,60,MITTLERE REIFE,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,KEIN ABSCHLUSS,2100,7
2274,MAENNLICH,1977,HAUPTBERUFL.GANZTAGS,42,2,NEIN,172,64,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1500,6
1097,WEIBLICH,1969,HAUPTBERUFL.GANZTAGS,45,1,NEIN,178,64,MITTLERE REIFE,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,2800,8
2552,WEIBLICH,1966,NEBENHER BERUFSTAE.,,7,NEIN,161,76,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,475,8
2334,MAENNLICH,1968,HAUPTBERUFL.GANZTAGS,40,0,NEIN,185,80,HOCHSCHULREIFE,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,1800,9
164,MAENNLICH,1935,NICHT ERWERBSTAETIG,,2,JA,180,79,HOCHSCHULREIFE,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,KEIN ABSCHLUSS,2500,8
1172,MAENNLICH,1982,HAUPTBERUFL.GANZTAGS,60,1,NEIN,175,76,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,,,1600,8
1613,MAENNLICH,1966,HAUPTBERUFL.GANZTAGS,39,3,NEIN,188,124,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,2700,7
227,WEIBLICH,1932,NICHT ERWERBSTAETIG,,1,NEIN,165,89,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",,8
178,WEIBLICH,1969,HAUPTBERUFL.GANZTAGS,45,6,NEIN,163,57,HOCHSCHULREIFE,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,FACHHOCHSCHULABSCHL.,KAUFMAENNISCHE LEHRE,,8
2540,MAENNLICH,1956,NEBENHER BERUFSTAE.,,0,NEIN,166,85,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",820,3
3107,MAENNLICH,1993,HAUPTBERUFL.HALBTAGS,25,1,NEIN,175,64,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1200,9
578,MAENNLICH,1969,HAUPTBERUFL.GANZTAGS,42,0,NEIN,180,112,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",4000,2
2929,MAENNLICH,1978,HAUPTBERUFL.GANZTAGS,40,2,NEIN,188,110,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,4100,7
566,MAENNLICH,1964,HAUPTBERUFL.GANZTAGS,55,1,NEIN,187,86,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1300,8
3219,MAENNLICH,1980,HAUPTBERUFL.GANZTAGS,40,3,NEIN,187,80,FACHHOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,"MEISTER, TECHNIKER","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",3200,6
3408,MAENNLICH,1959,HAUPTBERUFL.GANZTAGS,46,2,NEIN,179,115,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,"MEISTER, TECHNIKER",2200,8
35,MAENNLICH,1964,HAUPTBERUFL.GANZTAGS,"38,5",1,JA,190,71,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,LEHRE,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,1000,10
2676,MAENNLICH,1982,HAUPTBERUFL.GANZTAGS,50,0,NEIN,180,92,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",3000,8
670,WEIBLICH,1989,NICHT ERWERBSTAETIG,,4,NEIN,163,66,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,"MEISTER, TECHNIKER",300,7
1535,MAENNLICH,1992,NICHT ERWERBSTAETIG,,4,NEIN,170,85,MITTLERE REIFE,FACHHOCHSCHULREIFE,FACHHOCHSCHULREIFE,LEHRE,FACHHOCHSCHULABSCHL.,HOCHSCHULABSCHLUSS,980,6
2351,WEIBLICH,1965,HAUPTBERUFL.GANZTAGS,"38,5",0,JA,163,53,MITTLERE REIFE,,,LEHRE,"GEWERBL.,LANDW.LEHRE","MEISTER, TECHNIKER",2000,8
538,MAENNLICH,1939,NICHT ERWERBSTAETIG,,2,NEIN,183,100,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,10
58,WEIBLICH,1943,NICHT ERWERBSTAETIG,,10,NEIN,157,56,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1200,6
3460,MAENNLICH,1960,NICHT ERWERBSTAETIG,,1,JA,180,88,MITTLERE REIFE,,MITTLERE REIFE,LEHRE,,,690,5
955,MAENNLICH,1994,NICHT ERWERBSTAETIG,,4,NEIN,193,84,HOCHSCHULREIFE,,HOCHSCHULREIFE,KEIN ABSCHLUSS,,HOCHSCHULABSCHLUSS,1500,10
438,MAENNLICH,1965,HAUPTBERUFL.GANZTAGS,"39,5",1,NEIN,182,80,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1500,8
1805,MAENNLICH,1983,HAUPTBERUFL.GANZTAGS,45,1,NEIN,185,100,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1850,7
3034,MAENNLICH,1963,NICHT ERWERBSTAETIG,,3,NEIN,190,108,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,KEIN ABSCHLUSS,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,,10
1564,WEIBLICH,1993,NEBENHER BERUFSTAE.,,2,NEIN,173,64,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,KEIN ABSCHLUSS,ANDERER ABSCHLUSS,"MEISTER, TECHNIKER",45,8
2906,MAENNLICH,1964,HAUPTBERUFL.GANZTAGS,45,0,NEIN,179,80,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1300,9
3308,MAENNLICH,1978,HAUPTBERUFL.GANZTAGS,40,0,NEIN,175,83,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1750,8
247,MAENNLICH,1988,NICHT ERWERBSTAETIG,,4,NEIN,163,80,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,FACHHOCHSCHULABSCHL.,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1000,10
193,MAENNLICH,1949,NICHT ERWERBSTAETIG,,1,NEIN,178,105,MITTLERE REIFE,FACHHOCHSCHULREIFE,MITTLERE REIFE,LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,1400,9
2965,WEIBLICH,1941,NICHT ERWERBSTAETIG,,3,NEIN,168,69,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1800,10
2095,WEIBLICH,1947,NICHT ERWERBSTAETIG,,1,JA,163,68,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,720,8
1581,WEIBLICH,1970,NICHT ERWERBSTAETIG,,0,NEIN,173,93,"VOLKS-,HAUPTSCHULE",FACHHOCHSCHULREIFE,FACHHOCHSCHULREIFE,LEHRE,FACHHOCHSCHULABSCHL.,FACHHOCHSCHULABSCHL.,360,10
3086,WEIBLICH,1963,HAUPTBERUFL.HALBTAGS,20,2,NEIN,158,68,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,200,8
1112,MAENNLICH,1958,HAUPTBERUFL.GANZTAGS,50,2,NEIN,179,73,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,2000,8
1510,MAENNLICH,1987,HAUPTBERUFL.GANZTAGS,40,1,JA,178,74,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,KAUFMAENNISCHE LEHRE,5000,8
635,MAENNLICH,1949,NICHT ERWERBSTAETIG,,1,NEIN,174,65,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",1300,7
3043,MAENNLICH,1958,HAUPTBERUFL.GANZTAGS,60,1,NEIN,180,100,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,1100,7
1497,MAENNLICH,1950,NICHT ERWERBSTAETIG,,1,NEIN,172,72,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",700,8
2098,MAENNLICH,1969,HAUPTBERUFL.GANZTAGS,"38,5",0,JA,176,80,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,2000,9
2984,WEIBLICH,1984,NICHT ERWERBSTAETIG,,10,NEIN,170,65,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE","MEISTER, TECHNIKER",,5
3466,MAENNLICH,1942,NICHT ERWERBSTAETIG,,0,JA,180,78,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,KEIN ABSCHLUSS,,0
502,MAENNLICH,1956,NEBENHER BERUFSTAE.,,0,NEIN,172,70,"VOLKS-,HAUPTSCHULE",,,KEIN ABSCHLUSS,,,376,7
647,MAENNLICH,1957,HAUPTBERUFL.GANZTAGS,50,0,NEIN,180,108,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",1700,8
2710,MAENNLICH,1993,NEBENHER BERUFSTAE.,,0,NEIN,168,70,HOCHSCHULREIFE,HOCHSCHULREIFE,FACHHOCHSCHULREIFE,KEIN ABSCHLUSS,HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,450,8
1867,WEIBLICH,1962,HAUPTBERUFL.HALBTAGS,10,4,JA,173,79,MITTLERE REIFE,HOCHSCHULREIFE,MITTLERE REIFE,LEHRE,FACHHOCHSCHULABSCHL.,KAUFMAENNISCHE LEHRE,,7
2373,MAENNLICH,1987,HAUPTBERUFL.GANZTAGS,40,0,NEIN,180,91,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1200,7
529,WEIBLICH,1967,NEBENHER BERUFSTAE.,,3,NEIN,178,58,MITTLERE REIFE,HOCHSCHULREIFE,MITTLERE REIFE,"MEISTER, TECHNIKER",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",450,3
3310,WEIBLICH,1992,HAUPTBERUFL.GANZTAGS,45,4,JA,164,52,"VOLKS-,HAUPTSCHULE",,"VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",400,4
2108,WEIBLICH,1937,NICHT ERWERBSTAETIG,,3,NEIN,160,100,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1000,6
505,MAENNLICH,1953,NICHT ERWERBSTAETIG,,1,NEIN,178,75,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,8
7,WEIBLICH,1974,HAUPTBERUFL.GANZTAGS,35,3,JA,173,52,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,8
2836,WEIBLICH,1931,NICHT ERWERBSTAETIG,,0,NEIN,155,62,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",650,6
390,MAENNLICH,1967,HAUPTBERUFL.GANZTAGS,55,0,JA,180,78,HOCHSCHULREIFE,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",,8
830,MAENNLICH,1935,HAUPTBERUFL.GANZTAGS,,0,NEIN,170,52,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,ANDERER ABSCHLUSS,KEIN ABSCHLUSS,2000,8
2561,MAENNLICH,1991,HAUPTBERUFL.GANZTAGS,50,0,NEIN,185,62,"VOLKS-,HAUPTSCHULE",,,KEIN ABSCHLUSS,,FACHHOCHSCHULABSCHL.,495,7
626,WEIBLICH,1969,HAUPTBERUFL.GANZTAGS,45,0,NEIN,167,60,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,2000,10
55,MAENNLICH,1943,HAUPTBERUFL.GANZTAGS,40,1,NEIN,193,138,"VOLKS-,HAUPTSCHULE",,,LEHRE,,"GEWERBL.,LANDW.LEHRE",1800,8
1712,MAENNLICH,1988,HAUPTBERUFL.GANZTAGS,38,2,NEIN,172,92,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER",,"GEWERBL.,LANDW.LEHRE",3200,10
2985,MAENNLICH,1973,HAUPTBERUFL.GANZTAGS,40,4,NEIN,175,75,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1200,3
68,WEIBLICH,1966,HAUPTBERUFL.GANZTAGS,35,0,NEIN,178,64,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",,1200,8
1851,WEIBLICH,1946,NICHT ERWERBSTAETIG,,0,NEIN,158,83,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,OHNE ABSCHLUSS,LEHRE,KEIN ABSCHLUSS,KAUFMAENNISCHE LEHRE,1200,0
3132,MAENNLICH,1963,HAUPTBERUFL.GANZTAGS,55,10,JA,175,85,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,2500,7
336,MAENNLICH,1946,NICHT ERWERBSTAETIG,,0,NEIN,176,77,MITTLERE REIFE,,"VOLKS-,HAUPTSCHULE",LEHRE,,,450,10
757,WEIBLICH,1951,NICHT ERWERBSTAETIG,,0,JA,166,100,HOCHSCHULREIFE,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1300,8
